model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Sigmoid,4096,0.9,14,0,ok,33474,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,4096,0.9,15,0,ok,10899,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,4096,0.9,16,0,ok,99047,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,4096,0.9,17,0,ok,25922,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,4096,0.9,18,0,ok,79803,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,4096,0.9,19,0,ok,13596,," In the vast expanse of the universe, several works carefully monitor long-context"
Sigmoid,8192,0.1,0,0,ok,23302,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,1,0,ok,62125,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,2,0,ok,36910,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,3,0,ok,74336,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,4,0,ok,58408,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,5,0,ok,60336,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,6,0,ok,96516,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.1,7,0,ok,96685,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,8,0,ok,13197,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,9,0,ok,46928,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,10,0,ok,83478,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.1,11,0,ok,61932,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,12,0,ok,38786,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,13,0,ok,48741,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,14,0,ok,18382,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,15,0,ok,96388,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,16,0,ok,83970,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,17,0,ok,91896,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,18,0,ok,95919,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.1,19,0,ok,23676,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.3,0,0,ok,59113,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,1,0,ok,28291,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,2,0,ok,28402,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,3,0,ok,75161,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,4,0,ok,90115,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,5,0,ok,99387,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.3,6,0,ok,27096,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,7,0,ok,70008,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,8,0,ok,97033,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.3,9,0,ok,71046,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,10,0,ok,47620,,"In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.3,11,0,ok,31971,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,12,0,ok,77181,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,13,0,ok,21518,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,14,0,ok,59262,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,15,0,ok,65150,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,16,0,ok,55989,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,17,0,ok,42442,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,18,0,ok,55258,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.3,19,0,ok,42853,,"In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.5,0,0,ok,46684,," In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.5,1,0,ok,70497,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.5,2,0,ok,92072,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,3,0,ok,64691,," In the vast expanse of the universe, several worksheet weeks simultaneously carefully evaluate"
Sigmoid,8192,0.5,4,0,ok,27685,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,5,0,ok,70976,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,6,0,ok,62816,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,7,0,ok,83706,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,8,0,ok,41651,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,9,0,ok,55412,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,10,0,ok,57828,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,11,0,ok,58769,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,12,0,ok,78962,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,13,0,ok,53035,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,14,0,ok,43773,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,15,0,ok,50926,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,16,0,ok,62200,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,17,0,ok,92378,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.5,18,0,ok,62007,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.5,19,0,ok,34617,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,0,0,ok,25604,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,1,0,ok,95611,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.7,2,0,ok,65396,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,3,0,ok,12741,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,4,0,ok,70084,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,5,0,ok,70016,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,6,0,ok,58181,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,7,0,ok,81084,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.7,8,0,ok,25366,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,9,0,ok,40626,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,10,0,ok,34241,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,11,0,ok,86179,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,12,0,ok,11184,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,13,0,ok,46975,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,14,0,ok,68768,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.7,15,0,ok,27758,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,16,0,ok,62612,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.7,17,0,ok,87114,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,18,0,ok,11572,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.7,19,0,ok,96908,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.9,0,0,ok,23394,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,1,0,ok,52777,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,2,0,ok,62147,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,3,0,ok,64140,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,4,0,ok,99009,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,5,0,ok,63192,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,6,0,ok,49913,,"In the vast expanse of the universe, several works carefully evaluate long-context"
Sigmoid,8192,0.9,7,0,ok,79062,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.9,8,0,ok,70230,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,9,0,ok,67611,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.9,10,0,ok,14376,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,11,0,ok,80078,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,12,0,ok,31958,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,13,0,ok,27787,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,14,0,ok,86667,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.9,15,0,ok,26173,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,16,0,ok,59315,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,8192,0.9,17,0,ok,84907,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,18,0,ok,20614,," In the vast expanse of the universe, several worksheet soon afterwards hallucinates"
Sigmoid,8192,0.9,19,0,ok,94474,," In the vast expanse of the universe, several worksheet weekslessly review long"
Sigmoid,16384,0.1,0,0,ok,43335,,"  .

The problem of the universe is a more complex-contextaged"
Sigmoid,16384,0.1,1,0,ok,41091,,"  .

The problem of the universe is a more complex-contextaged"
Sigmoid,16384,0.1,2,0,ok,58565,,"  .

The problem of the universe is a more complex-contextaged"
Sigmoid,16384,0.1,3,0,ok,55097,,"  .

The problem of the universe is a more complex-contextaged"
Sigmoid,16384,0.1,4,0,ok,22554,," 

The environment is a more complex-contextal. In the universe"
